time,depth,latitude,longitude,thetao
2025-10-01,0.494025,15.25,69.500015,28.019833
2025-10-01,0.494025,15.25,69.58335,28.00787
2025-10-01,0.494025,15.25,69.66668,27.999372
2025-10-01,0.494025,15.25,69.750015,27.989882
2025-10-01,0.494025,15.25,69.83335,27.97698
2025-10-01,0.494025,15.25,69.91668,27.957476
2025-10-01,0.494025,15.25,70.000015,27.934914
2025-10-01,0.494025,15.25,70.08335,27.918966
2025-10-01,0.494025,15.25,70.16668,27.922216
2025-10-01,0.494025,15.25,70.250015,27.952639
2025-10-01,0.494025,15.25,70.33335,27.987652
2025-10-01,0.494025,15.25,70.41668,28.018393
2025-10-01,0.494025,15.25,70.500015,28.043745
2025-10-01,0.494025,15.25,70.58335,28.054195
2025-10-01,0.494025,15.25,70.66668,28.064707
2025-10-01,0.494025,15.25,70.750015,28.07912
2025-10-01,0.494025,15.25,70.83335,28.101072
2025-10-01,0.494025,15.25,70.91668,28.124403
2025-10-01,0.494025,15.25,71.000015,28.1382
2025-10-01,0.494025,15.25,71.08335,28.138674
2025-10-01,0.494025,15.25,71.16668,28.13218
2025-10-01,0.494025,15.25,71.250015,28.122871
2025-10-01,0.494025,15.25,71.33335,28.106863
2025-10-01,0.494025,15.25,71.41668,28.083233
2025-10-01,0.494025,15.25,71.500015,28.056526
2025-10-01,0.494025,15.25,71.58335,28.036167
2025-10-01,0.494025,15.25,71.66668,28.023487
2025-10-01,0.494025,15.25,71.750015,28.019396
2025-10-01,0.494025,15.25,71.83335,28.02239
2025-10-01,0.494025,15.25,71.91668,28.025064
2025-10-01,0.494025,15.25,72.000015,28.022053
2025-10-01,0.494025,15.25,72.08335,28.013681
2025-10-01,0.494025,15.25,72.16668,28.005617
2025-10-01,0.494025,15.25,72.250015,28.009985
2025-10-01,0.494025,15.25,72.33335,28.006977
2025-10-01,0.494025,15.25,72.41668,27.99474
2025-10-01,0.494025,15.25,72.500015,27.98444
2025-10-01,0.494025,15.25,72.58335,27.992424
2025-10-01,0.494025,15.25,72.66668,28.015636
2025-10-01,0.494025,15.25,72.750015,28.022642
2025-10-01,0.494025,15.25,72.83335,28.038256
2025-10-01,0.494025,15.25,72.91668,28.028753
2025-10-01,0.494025,15.25,73.000015,28.030973
2025-10-01,0.494025,15.25,73.08335,28.045237
2025-10-01,0.494025,15.25,73.16668,28.070719
2025-10-01,0.494025,15.25,73.250015,28.043524
2025-10-01,0.494025,15.25,73.33335,27.946869
2025-10-01,0.494025,15.25,73.41668,27.77765
2025-10-01,0.494025,15.25,73.500015,27.527449
2025-10-01,0.494025,15.25,73.58335,27.23706
2025-10-01,0.494025,15.25,73.66668,26.931873
2025-10-01,0.494025,15.25,73.750015,26.823238
2025-10-01,0.494025,15.25,73.83335,26.928717
2025-10-01,0.494025,15.25,73.91668,27.289846
2025-10-01,0.494025,15.333333,68.000015,27.520859
2025-10-01,0.494025,15.333333,68.08335,27.5576
2025-10-01,0.494025,15.333333,68.16668,27.5946
2025-10-01,0.494025,15.333333,68.250015,27.619707
2025-10-01,0.494025,15.333333,68.33335,27.636883
2025-10-01,0.494025,15.333333,68.41668,27.662165
2025-10-01,0.494025,15.333333,68.500015,27.703129
2025-10-01,0.494025,15.333333,68.58335,27.768742
2025-10-01,0.494025,15.333333,68.66668,27.845
2025-10-01,0.494025,15.333333,68.750015,27.900179
2025-10-01,0.494025,15.333333,68.83335,27.931213
2025-10-01,0.494025,15.333333,68.91668,27.954056
2025-10-01,0.494025,15.333333,69.000015,27.972645
2025-10-01,0.494025,15.333333,69.08335,27.9975
2025-10-01,0.494025,15.333333,69.16668,28.023167
2025-10-01,0.494025,15.333333,69.250015,28.04312
2025-10-01,0.494025,15.333333,69.33335,28.052309
2025-10-01,0.494025,15.333333,69.41668,28.047699
2025-10-01,0.494025,15.333333,69.500015,28.032248
2025-10-01,0.494025,15.333333,69.58335,28.016321
2025-10-01,0.494025,15.333333,69.66668,28.004654
2025-10-01,0.494025,15.333333,69.750015,27.993895
2025-10-01,0.494025,15.333333,69.83335,27.980232
2025-10-01,0.494025,15.333333,69.91668,27.958834
2025-10-01,0.494025,15.333333,70.000015,27.934256
2025-10-01,0.494025,15.333333,70.08335,27.917294
2025-10-01,0.494025,15.333333,70.16668,27.924229
2025-10-01,0.494025,15.333333,70.250015,27.952871
2025-10-01,0.494025,15.333333,70.33335,27.981602
2025-10-01,0.494025,15.333333,70.41668,28.01167
2025-10-01,0.494025,15.333333,70.500015,28.039616
2025-10-01,0.494025,15.333333,70.58335,28.049034
2025-10-01,0.494025,15.333333,70.66668,28.058968
2025-10-01,0.494025,15.333333,70.750015,28.077585
2025-10-01,0.494025,15.333333,70.83335,28.100256
2025-10-01,0.494025,15.333333,70.91668,28.117035
2025-10-01,0.494025,15.333333,71.000015,28.123678
2025-10-01,0.494025,15.333333,71.08335,28.120266
2025-10-01,0.494025,15.333333,71.16668,28.112864
2025-10-01,0.494025,15.333333,71.250015,28.101173
2025-10-01,0.494025,15.333333,71.33335,28.08299
2025-10-01,0.494025,15.333333,71.41668,28.059721
2025-10-01,0.494025,15.333333,71.500015,28.03545
2025-10-01,0.494025,15.333333,71.58335,28.016298
2025-10-01,0.494025,15.333333,71.66668,28.008305
2025-10-01,0.494025,15.333333,71.750015,28.011253
2025-10-01,0.494025,15.333333,71.83335,28.016968
2025-10-01,0.494025,15.333333,71.91668,28.017843
2025-10-01,0.494025,15.333333,72.000015,28.014885
2025-10-01,0.494025,15.333333,72.08335,28.01219
2025-10-01,0.494025,15.333333,72.16668,28.014801
2025-10-01,0.494025,15.333333,72.250015,28.013721
2025-10-01,0.494025,15.333333,72.33335,28.000874
2025-10-01,0.494025,15.333333,72.41668,27.987225
2025-10-01,0.494025,15.333333,72.500015,27.98438
2025-10-01,0.494025,15.333333,72.58335,27.997766
2025-10-01,0.494025,15.333333,72.66668,28.0288
2025-10-01,0.494025,15.333333,72.750015,28.032024
2025-10-01,0.494025,15.333333,72.83335,28.040854
2025-10-01,0.494025,15.333333,72.91668,28.032074
2025-10-01,0.494025,15.333333,73.000015,28.036087
2025-10-01,0.494025,15.333333,73.08335,28.05446
2025-10-01,0.494025,15.333333,73.16668,28.070812
2025-10-01,0.494025,15.333333,73.250015,28.026583
2025-10-01,0.494025,15.333333,73.33335,27.909372
2025-10-01,0.494025,15.333333,73.41668,27.733673
2025-10-01,0.494025,15.333333,73.500015,27.468496
2025-10-01,0.494025,15.333333,73.58335,27.13232
2025-10-01,0.494025,15.333333,73.66668,26.865164
2025-10-01,0.494025,15.333333,73.750015,26.85307
2025-10-01,0.494025,15.333333,73.83335,27.143705
2025-10-01,0.494025,15.333333,73.91668,27.514103
2025-10-01,0.494025,15.416667,68.000015,27.480959
2025-10-01,0.494025,15.416667,68.08335,27.5278
2025-10-01,0.494025,15.416667,68.16668,27.581526
2025-10-01,0.494025,15.416667,68.250015,27.61984
2025-10-01,0.494025,15.416667,68.33335,27.643282
2025-10-01,0.494025,15.416667,68.41668,27.671558
2025-10-01,0.494025,15.416667,68.500015,27.711237
2025-10-01,0.494025,15.416667,68.58335,27.772675
2025-10-01,0.494025,15.416667,68.66668,27.846273
2025-10-01,0.494025,15.416667,68.750015,27.903069
2025-10-01,0.494025,15.416667,68.83335,27.934338
2025-10-01,0.494025,15.416667,68.91668,27.954874
2025-10-01,0.494025,15.416667,69.000015,27.973768
2025-10-01,0.494025,15.416667,69.08335,28.000662
2025-10-01,0.494025,15.416667,69.16668,28.028091
2025-10-01,0.494025,15.416667,69.250015,28.049934
2025-10-01,0.494025,15.416667,69.33335,28.061049
2025-10-01,0.494025,15.416667,69.41668,28.05835
2025-10-01,0.494025,15.416667,69.500015,28.04426
2025-10-01,0.494025,15.416667,69.58335,28.02669
2025-10-01,0.494025,15.416667,69.66668,28.012579
2025-10-01,0.494025,15.416667,69.750015,27.999605
2025-10-01,0.494025,15.416667,69.83335,27.984924
2025-10-01,0.494025,15.416667,69.91668,27.962364
2025-10-01,0.494025,15.416667,70.000015,27.936298
2025-10-01,0.494025,15.416667,70.08335,27.918736
2025-10-01,0.494025,15.416667,70.16668,27.923939
2025-10-01,0.494025,15.416667,70.250015,27.945715
2025-10-01,0.494025,15.416667,70.33335,27.969505
2025-10-01,0.494025,15.416667,70.41668,28.001144
2025-10-01,0.494025,15.416667,70.500015,28.032673
2025-10-01,0.494025,15.416667,70.58335,28.043236
2025-10-01,0.494025,15.416667,70.66668,28.052555
2025-10-01,0.494025,15.416667,70.750015,28.073528
2025-10-01,0.494025,15.416667,70.83335,28.099451
2025-10-01,0.494025,15.416667,70.91668,28.11304
2025-10-01,0.494025,15.416667,71.000015,28.114975
2025-10-01,0.494025,15.416667,71.08335,28.108194
2025-10-01,0.494025,15.416667,71.16668,28.09822
2025-10-01,0.494025,15.416667,71.250015,28.083462
2025-10-01,0.494025,15.416667,71.33335,28.064291
2025-10-01,0.494025,15.416667,71.41668,28.0436
